timestamp,plant_id,production_line,batch_id,temperature,pressure,humidity,machine_speed,vibration,raw_material_quality,energy_consumption,operator_shift,yield_percentage,scrap_rate,quality_score,downtime_minutes,recommended_temperature,recommended_pressure,adoption_flag,predicted_yield
2026-04-09 21:47:40.875978,Plant_A,Line_1,6b0a5a73-6149-41df-86d8-241ad5d6e85a,167.46,40.07,44.54,128.8,4.2,88.42,489.89,Night,89.16,11.99,88.94,11.84,169.62,40.11,1,88.52
2026-04-09 22:17:40.875978,Plant_C,Line_3,cd69f561-09e8-44aa-a756-11d980b6a577,189.13,33.31,42.93,112.98,3.17,87.5,453.16,Morning,88.68,13.14,88.33,11.0,192.09,32.28,1,86.58
2026-04-09 22:47:40.875978,Plant_A,Line_1,9cae0dfa-2bd7-43e8-ac35-cd022e352240,181.58,31.63,55.55,119.92,2.61,95.19,402.27,Night,86.54,16.29,89.14,10.54,183.2,31.78,1,87.06
2026-04-09 23:17:40.875978,Plant_C,Line_1,7bd9fdf3-e0ef-49e2-9f7b-0dcffcfb2821,178.34,34.56,48.25,112.86,2.8,82.46,516.21,Evening,84.61,16.35,83.96,9.36,178.48,33.77,0,83.9
2026-04-09 23:47:40.875978,Plant_B,Line_2,5e054fcc-ace1-492d-b622-95bd271c9722,174.78,38.76,54.34,152.71,3.41,86.8,471.86,Evening,86.54,15.22,86.62,13.93,177.78,37.95,1,85.2
2026-04-10 00:17:40.875978,Plant_A,Line_1,6cc62864-78cc-4231-885f-ea24edd07774,179.18,31.88,44.93,125.62,5.33,78.28,413.02,Night,84.31,17.48,82.5,1.69,177.06,33.07,0,85.2
2026-04-10 00:47:40.875978,Plant_C,Line_1,7476fbc7-df78-499a-97fa-926c577365a7,183.08,33.81,46.42,131.66,4.58,93.4,453.66,Night,85.82,15.77,88.09,6.75,183.0,33.22,0,85.02
2026-04-10 01:17:40.875978,Plant_B,Line_2,ecab9a7c-2d3f-4db5-9ff7-a23e68da26e8,175.69,35.35,63.34,129.1,1.74,71.98,437.52,Evening,82.76,19.19,79.53,17.53,177.92,36.88,0,83.49
2026-04-10 01:47:40.875978,Plant_B,Line_1,0a8a2a66-3344-4ab1-bd5d-4762b8cf44dc,170.71,33.18,61.6,102.37,2.92,78.09,450.83,Morning,87.23,15.62,84.49,6.93,172.38,34.54,1,85.92
2026-04-10 02:17:40.875978,Plant_C,Line_2,0f4fd988-12c6-4345-a16c-9d0df1b87c3d,177.96,33.44,56.85,94.77,4.96,78.64,445.79,Evening,80.22,22.26,79.75,20.55,180.7,34.16,1,80.37
2026-04-10 02:47:40.875978,Plant_B,Line_2,2e19a47a-825f-47ca-953a-ad03c33d49c8,170.28,38.13,52.81,134.61,4.78,91.17,380.88,Evening,86.02,14.14,87.56,9.29,171.91,36.61,0,86.98
2026-04-10 03:17:40.875978,Plant_A,Line_3,b2997ed2-4620-4823-a351-c47e35bab30f,184.15,32.91,59.35,149.72,4.5,82.14,519.9,Morning,81.91,18.35,81.98,14.51,182.65,33.46,0,80.68
2026-04-10 03:47:40.875978,Plant_C,Line_3,287bec39-8d69-426e-87fa-cab05c67773b,180.76,35.68,65.59,114.84,4.88,80.67,515.92,Night,82.3,18.27,81.81,6.11,181.45,33.76,1,81.7
2026-04-10 04:17:40.875978,Plant_C,Line_2,e3942f75-f9a9-4b49-8737-249892d78483,171.05,31.93,59.82,113.82,3.6,86.43,474.09,Morning,84.4,17.81,85.01,14.79,173.92,32.08,1,85.43
2026-04-10 04:47:40.875978,Plant_B,Line_1,4d746671-4588-46c5-9af7-9fdcdb8c1b50,181.64,33.39,64.97,137.8,6.16,99.79,470.0,Night,78.37,23.3,84.8,13.07,182.6,34.82,0,81.58
2026-04-10 05:17:40.875978,Plant_A,Line_1,4332c33b-8b2a-4f07-9889-a4942c379c78,186.05,33.41,66.34,132.03,3.44,91.73,422.97,Morning,84.43,15.94,86.62,12.0,186.44,35.18,0,83.23
2026-04-10 05:47:40.875978,Plant_A,Line_2,09d96810-23d0-4c4d-a837-c7da94504a8d,190.56,38.67,38.4,140.52,5.45,88.76,490.16,Morning,78.1,24.39,81.3,16.27,188.76,40.07,1,79.03
2026-04-10 06:17:40.875978,Plant_A,Line_2,30cb0987-9d61-45c4-a4fc-025f42c8fa54,179.6,33.65,47.45,107.87,5.76,89.05,473.62,Evening,87.4,14.79,87.89,12.19,180.51,35.65,0,86.67
2026-04-10 06:47:40.875978,Plant_B,Line_1,78af2f00-61cc-4113-bb22-aede2f6209c3,179.43,35.7,59.71,120.83,1.6,80.3,468.32,Evening,86.3,14.85,84.5,7.41,177.35,36.28,0,87.47
2026-04-10 07:17:40.875978,Plant_C,Line_3,8fac732f-659d-4e6c-8bd5-aa91a92f1d92,191.74,29.94,72.88,106.94,3.87,75.57,408.71,Evening,82.11,18.52,80.15,7.57,189.5,29.84,0,83.13
2026-04-10 07:47:40.875978,Plant_C,Line_3,ad4a5070-ab47-45c5-8d45-a0d1848cf3eb,188.75,33.4,56.34,123.33,2.37,90.83,449.25,Morning,90.19,12.72,90.38,10.8,186.23,33.34,0,91.28
2026-04-10 08:17:40.875978,Plant_C,Line_3,dd6ac55a-ca4e-4656-abd6-dac5cc18099d,180.5,38.95,59.29,98.35,3.21,79.49,463.33,Morning,85.06,15.0,83.39,10.02,178.27,38.81,0,84.43
2026-04-10 08:47:40.875978,Plant_C,Line_3,f6ed3539-73c6-45b7-ae6b-06e3d06bb742,175.11,40.64,70.91,114.17,3.3,82.93,479.59,Night,84.94,17.56,84.34,14.81,172.31,40.35,1,84.38
2026-04-10 09:17:40.875978,Plant_A,Line_1,77bde886-c8c6-4b03-b264-d6c29a2f413b,175.24,32.62,60.91,122.42,5.95,92.2,460.9,Morning,83.75,19.16,86.28,10.02,173.8,33.32,1,84.44
2026-04-10 09:47:40.875978,Plant_A,Line_1,c1372c9c-06ed-4c49-8ef5-0a95c5bacf54,175.15,37.56,65.01,120.99,3.72,71.03,454.68,Evening,79.53,21.25,76.98,12.73,176.95,36.1,0,80.81
2026-04-10 10:17:40.875978,Plant_C,Line_1,3b7e0b20-b03a-4abf-ab57-ec6fb8824ea1,190.44,38.87,47.62,115.06,2.77,87.47,463.27,Morning,86.02,14.62,86.45,9.43,191.21,38.77,1,85.18
2026-04-10 10:47:40.875978,Plant_B,Line_1,4fd72be0-dd8c-4ca6-bdd1-7c4d0d06c4c7,185.56,34.47,67.39,114.39,3.42,87.85,458.24,Morning,87.17,13.72,87.37,5.28,187.6,36.09,0,85.83
2026-04-10 11:17:40.875978,Plant_C,Line_2,6b6f8284-26c9-40a3-b997-27bd1ab301aa,176.83,31.84,67.45,114.39,4.59,77.08,453.68,Morning,82.32,18.12,80.75,11.17,179.43,31.46,0,82.42
2026-04-10 11:47:40.875978,Plant_C,Line_3,75c9b9c1-0d3a-4966-90d3-ab2e27e8e7a2,189.18,38.53,52.71,118.01,3.81,70.74,469.98,Morning,85.3,16.59,80.93,1.13,188.9,40.04,0,86.27
2026-04-10 12:17:40.875978,Plant_A,Line_2,fb88e8b2-ca79-41e4-aa93-48c9cd2ae82d,188.32,33.52,58.0,124.27,4.54,79.89,439.73,Morning,79.92,21.85,79.91,11.2,188.67,35.17,1,80.48
2026-04-10 12:47:40.875978,Plant_A,Line_1,312465f4-e0a1-4c55-b03c-9db2565627e6,167.91,33.92,49.69,126.14,2.01,81.45,494.68,Morning,86.67,15.03,85.1,18.38,167.63,35.18,1,85.93
2026-04-10 13:17:40.875978,Plant_C,Line_1,ef0e19e7-57ce-4bf2-a5c1-4ce67d29ba06,189.08,36.0,63.23,119.67,4.66,92.64,477.5,Morning,85.71,15.46,87.79,8.75,190.0,34.4,0,84.16
2026-04-10 13:47:40.875978,Plant_C,Line_2,a4250a4a-dd9f-41b7-afb5-3b5b4912256f,193.65,35.59,31.76,127.59,1.59,74.37,413.15,Morning,92.05,9.98,86.75,2.79,196.25,35.07,1,92.34
2026-04-10 14:17:40.875978,Plant_A,Line_3,3be67692-7f07-47ad-be3f-593a25f163c1,193.75,37.42,61.11,96.76,2.71,96.16,426.69,Night,88.48,11.53,90.78,14.48,193.27,39.42,1,89.41
2026-04-10 14:47:40.875978,Plant_B,Line_2,03a3df00-841d-467d-89d4-9dfcd8168ef7,158.23,35.77,56.19,131.63,4.13,88.18,471.0,Evening,80.79,21.35,83.01,8.68,157.18,35.14,1,79.66
2026-04-10 15:17:40.875978,Plant_C,Line_2,8f047099-8932-4ee2-8fd5-a3c280ad2735,188.58,32.91,42.6,106.83,3.37,76.32,427.49,Evening,88.37,11.93,84.75,16.94,187.25,32.53,1,88.51
2026-04-10 15:47:40.875978,Plant_A,Line_1,57661493-33e3-4b06-b037-9d84198ebe30,190.58,29.89,62.91,149.19,6.21,89.27,429.72,Night,78.39,22.27,81.65,19.98,188.04,28.05,0,79.58
2026-04-10 16:17:40.875978,Plant_C,Line_3,90aa653a-90c3-4c89-bae8-f682bad27961,182.62,32.73,57.16,106.96,3.19,88.53,481.79,Night,83.23,17.48,84.82,14.91,181.25,32.32,1,83.0
2026-04-10 16:47:40.875978,Plant_C,Line_2,5b035f5e-40de-40b1-8e02-510e3bd093fe,180.46,38.15,58.84,89.33,4.72,92.87,490.69,Evening,83.31,18.86,86.18,16.83,182.61,37.75,1,83.01
2026-04-10 17:17:40.875978,Plant_B,Line_1,7a12734a-d256-47e3-b456-35f8df71be96,174.47,30.6,65.27,106.64,3.62,92.98,421.9,Night,88.57,11.79,89.89,2.6,171.54,31.65,0,89.12
2026-04-10 17:47:40.875978,Plant_B,Line_1,41ffa6c9-4723-45f8-8953-4e9f2a9b4a7d,188.82,37.23,65.78,129.74,4.76,75.12,413.53,Evening,77.88,24.7,77.05,9.77,190.0,36.24,1,78.97
2026-04-10 18:17:40.875978,Plant_B,Line_2,23c8c553-a32f-4ff4-b747-5d3c76bbb865,177.66,34.14,67.5,139.19,4.88,76.67,474.13,Evening,82.36,20.54,80.65,12.15,176.87,34.93,1,81.78
2026-04-10 18:47:40.875978,Plant_A,Line_2,9cb543d7-648a-4a6f-853f-c9863e719e1f,178.75,31.91,58.5,88.2,5.72,80.49,458.17,Night,79.59,22.54,79.86,19.02,177.07,31.53,1,79.28
2026-04-10 19:17:40.875978,Plant_C,Line_2,2973d75a-0ffe-485e-bf04-373d7e527b17,181.34,32.48,56.16,104.4,5.49,72.26,413.12,Night,79.74,22.88,77.5,6.41,183.95,31.31,0,81.22
2026-04-10 19:47:40.875978,Plant_C,Line_1,34553e0b-05b2-4572-a316-6f452ff8c4f0,181.63,35.11,61.01,101.16,3.1,91.86,398.71,Morning,84.94,17.76,87.02,16.11,182.32,33.23,0,85.57
2026-04-10 20:17:40.875978,Plant_C,Line_3,8591ea87-3763-4123-bb6b-7d908d551c0f,178.46,37.53,60.59,110.67,5.88,93.69,512.67,Evening,79.2,21.92,83.55,19.16,181.4,38.54,0,78.71
2026-04-10 20:47:40.875978,Plant_B,Line_2,2aa09f2f-549f-4605-bcc9-fd86bac03224,181.11,27.63,36.77,134.21,4.86,74.09,412.3,Morning,84.46,16.05,81.35,7.78,178.59,25.65,1,83.16
2026-04-10 21:17:40.875978,Plant_B,Line_3,c8a7376e-df6e-47e4-b3fd-db5995ff98fe,171.79,38.66,46.49,108.73,5.0,72.99,481.94,Evening,83.84,17.11,80.58,4.27,172.09,40.45,1,83.93
2026-04-10 21:47:40.875978,Plant_A,Line_2,f3ac9752-deef-4305-bbb0-06cdcd86c0bb,169.87,31.35,49.86,122.01,5.14,83.21,434.83,Evening,82.45,17.83,82.68,13.8,171.25,29.6,1,82.36
2026-04-10 22:17:40.875978,Plant_A,Line_2,eac700ba-ff05-4938-9d5a-170040a6cdd0,172.32,30.51,57.99,102.14,2.76,75.28,516.78,Night,84.35,18.29,81.63,17.25,171.62,31.49,0,86.88
2026-04-10 22:47:40.875978,Plant_B,Line_1,7a953107-4921-44dc-aa10-650a54761e6c,195.71,32.61,49.56,129.46,4.46,96.01,436.75,Night,83.51,16.72,87.26,22.27,192.75,33.59,0,84.54
2026-04-10 23:17:40.875978,Plant_B,Line_2,f845c26d-4289-4e21-ac56-e830a39c4200,173.53,34.09,42.28,135.81,3.23,77.21,445.31,Night,85.46,15.82,82.98,16.4,176.36,32.71,0,85.83
2026-04-10 23:47:40.875978,Plant_C,Line_1,e910e90f-51b2-4380-bbe3-b327104ef274,179.82,32.81,50.21,122.59,2.49,75.72,439.96,Evening,85.02,16.33,82.23,8.68,177.92,31.76,1,84.19
2026-04-11 00:17:40.875978,Plant_C,Line_2,e2448d95-0579-4f8a-8a66-a52075b241dc,175.55,37.26,62.57,99.33,4.27,77.7,431.12,Morning,82.69,18.97,81.19,8.01,177.41,36.6,0,82.91
2026-04-11 00:47:40.875978,Plant_B,Line_3,ce9a1221-bd18-4a55-b3f5-34b396bd52c8,187.07,31.35,53.11,142.23,5.64,91.4,517.36,Morning,81.59,20.6,84.53,11.79,187.7,30.53,1,79.0
2026-04-11 01:17:40.875978,Plant_B,Line_2,d21e598a-e970-4349-8197-58ec78ef47c8,180.48,33.85,55.98,115.75,4.11,71.63,427.47,Night,82.0,18.39,78.89,13.6,181.25,35.67,1,82.29
2026-04-11 01:47:40.875978,Plant_C,Line_2,96d750cc-75e2-4aa1-b553-a7f4cee88789,176.91,34.34,53.94,116.48,2.21,71.53,498.26,Evening,87.01,14.95,82.37,0.0,178.15,33.65,0,88.04
2026-04-11 02:17:40.875978,Plant_A,Line_2,67d03f1d-18da-4cda-9578-a5e4848cbd5b,170.79,36.3,58.61,151.45,4.47,76.96,438.45,Evening,78.25,23.76,77.86,15.18,168.73,34.81,1,78.3
2026-04-11 02:47:40.875978,Plant_A,Line_1,a5c9d911-db60-4503-9f73-e2a89c75ce45,194.32,36.54,42.21,141.7,3.38,84.6,472.77,Evening,88.61,12.79,87.41,8.14,195.65,35.33,0,89.13
2026-04-11 03:17:40.875978,Plant_B,Line_3,cfdf1910-5c55-4ef3-a804-9ec0d215a73d,177.45,30.47,47.25,100.12,2.4,80.45,401.6,Evening,86.49,15.86,84.68,7.75,178.81,30.86,0,87.18
2026-04-11 03:47:40.875978,Plant_C,Line_2,8c9c699c-27d0-4cfd-8f31-67e114fa5aa6,177.67,39.05,66.55,116.75,4.37,71.67,468.33,Night,80.46,19.64,77.82,6.74,178.48,39.25,0,80.76
2026-04-11 04:17:40.875978,Plant_C,Line_1,2e5f1518-d020-41de-810b-8f0e099fea90,181.9,37.78,71.57,120.99,4.96,72.59,462.93,Morning,79.6,22.33,77.5,8.49,183.77,36.12,1,80.37
2026-04-11 04:47:40.875978,Plant_C,Line_2,0417e4d6-86fc-4bdd-950d-42f6bca84440,188.83,31.87,51.19,103.39,3.84,88.6,459.84,Night,87.59,14.1,87.89,15.55,191.53,31.01,0,87.01
2026-04-11 05:17:40.875978,Plant_C,Line_1,e797db67-2e14-465b-b36c-046fb3efacb6,185.07,34.55,59.44,126.96,6.33,86.46,445.75,Evening,81.13,21.13,82.73,14.08,184.49,36.42,0,79.41
2026-04-11 05:47:40.875978,Plant_A,Line_1,7abab1db-2193-47bc-8a75-c21cc5f1b982,174.13,36.52,58.97,120.41,4.31,92.39,482.31,Evening,81.09,21.69,84.48,14.48,175.92,36.47,1,81.43
2026-04-11 06:17:40.875978,Plant_C,Line_2,d7b3bb37-29d9-4e4a-a966-3116356aa21e,179.86,35.01,67.02,135.26,5.43,96.05,515.36,Night,82.31,20.03,86.43,7.59,182.06,34.37,0,82.8
2026-04-11 06:47:40.875978,Plant_A,Line_2,fea97c4e-cc03-4aa3-ac90-c49942f891ff,184.77,31.91,59.18,140.94,5.34,86.51,454.68,Morning,84.27,16.07,84.94,12.33,184.0,33.2,1,82.75
2026-04-11 07:17:40.875978,Plant_B,Line_2,1e9445ee-f133-489f-bdc5-247e69f8d6e2,193.26,29.53,60.96,99.91,4.73,98.9,438.24,Night,85.26,17.12,89.35,7.7,195.27,29.99,1,84.55
2026-04-11 07:47:40.875978,Plant_C,Line_2,183e8ae9-15a0-4c18-a1f6-431665207299,179.33,34.52,52.47,101.43,5.51,93.91,579.19,Night,84.02,17.1,86.99,16.87,179.65,35.67,0,84.02
2026-04-11 08:17:40.875978,Plant_A,Line_2,cb58875b-835a-49c6-8170-72c515836cbf,169.4,35.23,45.79,122.57,4.57,82.88,439.89,Night,84.05,18.01,83.7,9.09,170.6,33.25,1,84.76
2026-04-11 08:47:40.875978,Plant_C,Line_3,c32d0382-dcaa-4952-a077-6797debb27f2,186.52,35.79,47.97,133.26,4.5,75.44,422.39,Night,82.61,19.76,80.46,15.52,184.72,36.53,0,84.31
2026-04-11 09:17:40.875978,Plant_A,Line_1,8fb4415a-fa2a-43af-89c7-f58c7d960fb1,166.8,32.5,61.36,113.04,5.89,76.81,486.67,Night,83.67,19.23,81.61,3.46,165.29,31.61,0,82.5
2026-04-11 09:47:40.875978,Plant_C,Line_1,8c9d550b-7f10-4209-a41d-6424a29276f1,195.83,32.13,54.64,133.4,4.94,94.37,413.06,Morning,83.8,19.09,86.97,10.43,198.15,31.21,1,85.28
2026-04-11 10:17:40.875978,Plant_A,Line_3,9f0fdd13-28d0-41fa-a875-cbb15a6fe18f,179.06,39.59,69.37,130.45,5.49,78.23,448.62,Evening,81.44,21.05,80.48,5.83,179.18,38.93,0,81.43
2026-04-11 10:47:40.875978,Plant_B,Line_1,be231dc3-72b9-4ead-9f1c-891b2edeb695,172.87,39.46,50.86,98.16,4.46,84.07,452.01,Evening,80.96,21.41,81.89,12.77,173.64,38.95,1,81.06
2026-04-11 11:17:40.875978,Plant_B,Line_3,e45773b9-2b88-4503-b472-6e09dafd9146,181.72,36.47,55.05,121.5,5.68,81.58,460.87,Night,82.39,18.57,82.15,18.34,181.32,36.08,1,83.25
2026-04-11 11:47:40.875978,Plant_B,Line_1,c6f69c01-0608-42d8-a163-58ce6ee95f38,164.42,32.97,47.28,119.1,5.61,83.68,458.62,Evening,81.52,20.85,82.17,16.03,161.76,31.15,1,81.01
2026-04-11 12:17:40.875978,Plant_C,Line_3,287847d9-00b9-4aaa-b45d-9790312c3ecb,183.83,35.4,55.96,125.74,2.87,96.92,522.68,Morning,87.72,13.7,90.48,10.43,185.65,36.94,1,88.68
2026-04-11 12:47:40.875978,Plant_B,Line_3,430c3153-d176-4b06-ae27-7e5f64da40ea,179.48,33.67,74.78,109.73,5.04,90.54,435.26,Evening,80.58,21.7,83.57,14.38,178.51,33.68,1,79.48
2026-04-11 13:17:40.875978,Plant_C,Line_2,bd3b18db-4c48-4640-b627-412128786856,186.73,34.58,46.21,105.94,2.67,79.94,460.67,Night,88.94,11.9,86.24,8.54,187.46,35.67,1,89.47
2026-04-11 13:47:40.875978,Plant_A,Line_3,7dbae6af-0669-4013-88ad-1934abf360e0,181.63,44.15,70.11,127.91,5.93,71.85,413.97,Night,79.19,23.33,76.99,7.21,182.53,46.13,0,79.96
2026-04-11 14:17:40.875978,Plant_C,Line_2,8abe841e-0caf-40fb-9c5e-f3696e3d596c,185.94,33.82,55.51,95.76,5.31,72.82,497.22,Night,81.06,19.9,78.59,25.13,183.5,32.22,1,82.03
2026-04-11 14:47:40.875978,Plant_C,Line_3,12e94e6c-f00f-4874-9b68-ac83a218f6d5,176.47,33.37,58.07,121.34,2.27,81.69,441.6,Night,86.45,14.17,85.02,20.02,176.38,31.96,1,86.65
2026-04-11 15:17:40.875978,Plant_B,Line_1,497621a4-e8d4-4b5a-a85e-53333abe8029,178.07,35.19,64.94,102.78,4.41,97.78,478.91,Evening,81.01,21.45,86.04,10.83,177.66,35.52,1,80.95
2026-04-11 15:47:40.875978,Plant_A,Line_1,a188e3e3-d929-460f-a8f4-b634ac406946,186.16,29.66,46.74,127.23,3.12,86.37,517.81,Evening,86.83,15.1,86.69,13.0,184.98,27.99,1,85.86
2026-04-11 16:17:40.875978,Plant_C,Line_3,f8fc8545-d260-4e9a-8ca4-cfe6ce454a20,175.07,31.4,70.16,109.97,3.2,85.53,514.16,Evening,81.79,19.72,82.91,10.38,174.92,30.6,1,81.79
2026-04-11 16:47:40.875978,Plant_B,Line_1,28fc51dd-31c9-45a1-9ab2-634c0666b124,182.66,33.44,48.26,133.77,3.77,75.48,440.24,Morning,84.36,18.48,81.7,11.55,182.47,32.78,1,83.58
2026-04-11 17:17:40.875978,Plant_C,Line_1,d34583eb-ac8b-4248-86a0-d2afa42dafbf,163.56,33.98,43.49,94.72,4.12,70.24,437.87,Night,82.14,17.87,78.57,14.01,160.74,32.0,1,82.39
2026-04-11 17:47:40.875978,Plant_B,Line_2,a50c8ea9-5b16-4481-9a9b-4e1f36f693ac,181.76,31.82,40.99,104.42,3.74,83.8,483.08,Evening,88.2,12.04,86.88,6.22,179.67,29.99,0,87.81
2026-04-11 18:17:40.875978,Plant_A,Line_3,22a0ded8-2417-45cc-83d5-424025ce7cf2,171.41,36.42,65.35,116.73,5.17,74.74,504.39,Morning,80.85,20.31,79.02,15.63,170.36,35.56,1,81.71
2026-04-11 18:47:40.875978,Plant_C,Line_1,3eff7cb5-a19a-4cfa-9269-37f16d14f9bf,204.08,41.08,64.19,118.86,4.69,85.98,388.51,Morning,87.01,15.03,86.7,1.71,202.71,41.91,1,87.9
2026-04-11 19:17:40.875978,Plant_B,Line_1,5d170b36-2b7b-4096-ac27-20a2b7eb0d8b,183.91,33.97,57.84,92.13,4.99,73.12,511.91,Morning,84.61,18.3,81.16,7.42,183.06,34.51,1,84.19
2026-04-11 19:47:40.875978,Plant_B,Line_3,c807bc20-f0ce-48c6-8a9f-9eb6cd9ddade,178.19,34.08,68.47,103.19,5.18,75.11,389.08,Night,82.2,17.94,80.07,8.48,180.98,32.72,0,82.55
2026-04-11 20:17:40.875978,Plant_A,Line_3,89f01b24-db78-47c6-86fb-93f6bc4a95a0,182.25,31.65,42.33,130.02,4.16,76.5,397.59,Morning,80.64,21.63,79.4,16.64,181.63,32.15,0,79.75
2026-04-11 20:47:40.875978,Plant_C,Line_1,40289f0f-6959-4b88-86f6-eb847ba04db0,172.39,35.56,53.18,106.61,3.52,73.5,439.95,Morning,80.94,20.84,78.71,21.19,170.28,36.25,1,79.18
2026-04-11 21:17:40.875978,Plant_A,Line_3,47b81b69-4586-45d8-b347-dd468051392e,188.16,32.6,63.27,103.07,5.41,79.46,430.96,Morning,78.59,24.02,78.85,7.0,186.05,32.69,0,78.33
2026-04-11 21:47:40.875978,Plant_B,Line_2,2f5f44be-8b4e-44e7-9f8f-5ba3b121b55c,179.88,32.66,54.83,112.68,2.75,72.29,398.96,Morning,86.76,15.19,82.42,13.25,177.07,31.3,0,87.6
2026-04-11 22:17:40.875978,Plant_A,Line_3,c26bb033-6a59-4939-a313-0b0b5a200f5b,175.07,29.36,49.82,84.98,5.26,87.0,467.18,Night,82.32,20.58,83.72,0.0,177.28,31.05,0,81.09
2026-04-11 22:47:40.875978,Plant_C,Line_3,df84b55c-27e6-4e38-ac2e-b5879758a097,180.99,35.58,61.38,122.38,1.85,71.35,419.78,Evening,84.89,17.64,80.83,18.53,183.69,37.37,1,82.92
2026-04-11 23:17:40.875978,Plant_B,Line_3,98c5fd7d-4d2d-42cf-98a6-106811e02e87,190.16,36.6,62.6,152.44,3.9,88.48,444.37,Evening,84.2,16.52,85.48,8.76,187.39,34.76,1,82.29
2026-04-11 23:47:40.875978,Plant_C,Line_1,68597944-fba7-44a0-aef1-13e104488117,180.3,33.86,62.49,139.7,3.99,95.62,458.3,Night,86.07,14.02,88.93,10.74,179.29,32.96,0,85.87
2026-04-12 00:17:40.875978,Plant_C,Line_3,bc73ad45-3de4-42d3-a15d-fc9e4b917c0f,191.45,34.88,55.58,130.47,3.48,92.25,537.05,Night,87.56,12.82,88.97,22.01,191.28,33.76,0,88.12
2026-04-12 00:47:40.875978,Plant_C,Line_2,7dab764d-3a0b-4b0b-99f8-e5376fa54104,171.18,34.54,61.83,111.03,4.14,76.81,440.33,Morning,82.3,20.13,80.65,14.44,170.77,34.14,1,82.11
2026-04-12 01:17:40.875978,Plant_B,Line_2,6f6e5d67-c4d9-47db-8a48-229dea06289a,182.57,32.23,63.77,116.78,2.99,97.35,513.99,Night,83.71,17.99,87.8,11.52,185.03,32.42,0,83.13
2026-04-12 01:47:40.875978,Plant_B,Line_3,6276b903-38a5-4685-8d1d-f14e4da63583,182.53,39.77,69.07,130.47,5.11,84.2,372.89,Morning,83.62,16.77,83.79,11.17,181.89,41.2,0,83.58
2026-04-12 02:17:40.875978,Plant_B,Line_2,3d35d925-7a14-4da2-8426-c9f0d2cf8271,179.04,36.38,45.99,137.86,7.12,71.73,518.61,Morning,80.75,20.37,78.04,6.64,178.03,36.35,1,80.26
2026-04-12 02:47:40.875978,Plant_C,Line_2,d077db04-c296-47dd-9aa0-2cec0a4c8061,175.74,32.79,70.71,142.34,2.7,92.95,523.27,Evening,87.9,14.12,89.42,15.03,174.56,32.77,0,88.13
2026-04-12 03:17:40.875978,Plant_C,Line_2,33334c7e-bbf0-48f4-a162-2bab9c18e3e3,172.77,37.29,53.3,123.25,2.88,91.17,465.43,Morning,85.55,17.23,87.24,11.65,175.31,38.84,0,85.82
2026-04-12 03:47:40.875978,Plant_A,Line_1,93302c1c-6cdf-4578-aa49-958efff4d9f9,185.66,36.02,39.11,143.46,4.43,86.13,373.96,Evening,85.66,14.39,85.8,14.89,187.72,36.8,1,85.42
2026-04-12 04:17:40.875978,Plant_A,Line_1,52ec3014-d987-48ce-903c-38f58a6fb25b,172.7,36.72,63.87,143.87,3.66,70.64,486.07,Morning,81.44,20.95,78.2,14.45,173.59,35.56,1,82.91
2026-04-12 04:47:40.875978,Plant_A,Line_3,73344052-cd78-45a3-a4bf-58a2d54a438e,177.83,35.93,64.81,100.99,3.94,76.67,566.71,Night,84.23,17.4,81.96,19.44,180.45,35.46,1,83.62
2026-04-12 05:17:40.875978,Plant_C,Line_1,8eb46028-7d17-4e45-a317-7ec163a4c8b2,195.77,40.22,55.46,118.04,4.36,95.08,483.37,Morning,85.66,15.81,88.49,11.58,194.59,40.4,1,84.02
2026-04-12 05:47:40.875978,Plant_C,Line_3,34b02a44-509c-4987-bf80-38f5dca080d3,194.49,32.56,74.32,154.48,3.31,91.34,453.79,Night,84.62,16.98,86.64,14.11,196.34,34.33,1,84.67
2026-04-12 06:17:40.875978,Plant_A,Line_1,2bdc40ec-1779-4a26-920a-c5474c3419c1,172.72,33.82,35.49,123.44,4.21,96.97,418.41,Night,89.0,13.52,91.39,10.25,170.62,34.58,0,87.4
2026-04-12 06:47:40.875978,Plant_A,Line_1,0fb8b496-5122-46b1-87fc-3cae379ed90e,167.4,37.51,57.57,127.23,6.43,82.06,437.5,Night,79.54,21.1,80.3,14.72,168.63,36.91,0,79.61
2026-04-12 07:17:40.875978,Plant_A,Line_2,931540c6-3a56-42fa-a367-5e6bd7268274,179.95,41.28,49.75,116.43,2.57,85.96,433.2,Evening,91.22,11.7,89.64,2.94,181.11,39.77,0,91.73
2026-04-12 07:47:40.875978,Plant_B,Line_1,ca6c56f9-b2d5-454b-b6c9-0f15003a6077,181.09,27.94,58.57,106.03,4.02,78.79,464.73,Night,87.86,12.21,85.14,3.32,182.8,29.48,1,88.68
2026-04-12 08:17:40.875978,Plant_C,Line_3,0cdbe8c4-5bac-4ca5-a7f5-333fc2bb9767,181.94,33.28,55.78,119.38,4.14,80.76,413.74,Night,85.14,15.14,83.83,14.99,180.78,34.21,0,85.24
2026-04-12 08:47:40.875978,Plant_B,Line_2,ee08e452-3351-43e9-9e61-db2a67863cd0,185.02,36.81,47.95,145.2,2.89,73.57,404.8,Night,86.3,15.06,82.48,2.69,182.41,37.5,0,85.42
